stkcd,year,industry_code,resilience_composite,size,leverage,roa,first_sanction_year
000822,2010,C26,0.142558822894013,22.6850128173828,0.496765434741974,0.00843195058405399,
000822,2012,C26,0.097626361096431,22.5143451690674,0.445907235145569,-0.0904616639018059,
000822,2013,C26,0.395251535691207,22.4158687591553,0.616655647754669,-0.228232935070992,
000822,2015,C26,0.0847914416899963,22.0354042053223,0.390187412500381,0.0328927338123322,
000822,2017,C26,0.805056272688543,22.1838645935059,0.349826663732529,0.152708068490028,
000822,2019,C26,0.975538074823276,22.2314910888672,0.262788325548172,0.0361987166106701,
000822,2020,C26,0.935022396662215,22.1833152770996,0.300277054309845,-0.0584597624838352,
000822,2021,C26,0.924648300594132,22.4407596588135,0.368316113948822,0.108680032193661,
000822,2022,C26,0.9763709127563678,22.6546878814697,0.401898115873337,0.160678565502167,
000822,2023,C26,0.94122810994484,22.8091278076172,0.358988583087921,0.129660531878471,
000822,2024,C26,0.968926808307829,22.872465133667,0.396034836769104,0.00457181176170707,
000823,2011,C39,0.527822686021243,21.9389228820801,0.383339047431946,0.066668413579464,
000823,2012,C39,0.575496107049439,21.9939289093018,0.379209816455841,0.0660211816430092,
000823,2013,C39,0.851045381722857,22.1028995513916,0.431372493505478,0.0425718016922474,
000823,2014,C39,0.083813847831278,22.2847728729248,0.339810311794281,0.0412766747176647,
000823,2015,C39,0.0811189193947673,22.2524719238281,0.312976539134979,0.0264669042080641,
000823,2016,C39,0.128526382223945,22.2748336791992,0.29231384396553,0.0493184030056,
000823,2017,C39,0.171796718806406,22.3514194488525,0.312728673219681,0.0473283641040325,
000823,2018,C39,0.148782101483496,22.4155139923096,0.31547799706459,0.0607783198356628,
000823,2019,C39,0.17511866584036,22.4653625488281,0.306272953748703,0.0633384361863136,
000823,2020,C39,0.186974473607678,22.6571559906006,0.376553177833557,0.0529343374073505,
000823,2021,C39,0.134006958960578,22.8431701660156,0.434909135103226,0.0529914908111095,
000823,2022,C39,0.144989621856445,22.8733234405518,0.410243451595306,0.0578642152249813,
000823,2023,C39,0.0641982141741331,22.8569641113281,0.387234300374985,0.0270613301545382,
000823,2024,C39,0.0693830160476567,22.8534870147705,0.365672707557678,0.0306847672909498,
000825,2010,C31,0.144251785501918,24.875955581665,0.639395892620087,0.0215701386332512,
000825,2011,C31,0.0708853099760792,24.9100742340088,0.619247317314148,0.0271896179765463,
000825,2012,C31,0.103618514040076,24.9641132354736,0.62711375951767,0.0143757816404104,
000825,2013,C31,0.712174095771324,25.0515155792236,0.655235767364502,0.00658446876332164,
000825,2014,C31,0.431080581178377,25.0580158233643,0.659901857376099,0.00363824586383998,
